row,asset,helm_catalog_id,family,description,s52_instruction,s52_asset_kind,s57_object_class,s57_lookup_id,s57_rcid,s57_conditions,art_state,visual_approval,chart1_evidence_status,chart1_gate_status,chart1_crop_id,chart1_pages,chart1_verdict,chart1_reason_codes,s101_coverage,s101_symbol_id,s101_symbol_file,s101_feature_rule,s101_license_status,commons_pd_candidate_count,commons_candidate_titles,chart1_mappings_int1_refs,canonical_symbol_ids,canonical_paths,next_action,forbidden_sources
471,POSGEN04,CHKPNT_POSGEN04_26,ugly_attribute_edges,position of an elevation or control point,SY(POSGEN04),symbol,CHKPNT,26,32062,,license_blocked_reference_only,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,exact_symbol_match,POSGEN04,PortrayalCatalog/Symbols/POSGEN04.svg,,license_pending_reference,0,,,,,Use S-101/external art as reference only; generate owned art or clear license before packaging.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
472,POSITN02,$CSYMB_POSITN02_1653,ugly_attribute_edges,ownship position fix,SY(POSITN02),symbol,$CSYMB,1653,31705,$SCODEPOSITN02,generate_owned,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,none,,,,not_found_by_exact_asset_id,0,,,,,Generate owned SVG from allowed Chart No.1/public-domain references plus local S-57/S-52 metadata.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
473,PRCARE12,PRCARE_PRCARE12_1205,areas_patterns_lines,point symbol for traffic precautionary area,SY(PRCARE12),symbol,PRCARE,1205,31257,,license_blocked_reference_only,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,exact_symbol_match,PRCARE12,PortrayalCatalog/Symbols/PRCARE12.svg,PrecautionaryArea,license_pending_reference,0,,,,,Use S-101/external art as reference only; generate owned art or clear license before packaging.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
474,PRCARE51,PRCARE_PRCARE51_136,areas_patterns_lines,boundary of a precautionary area,"SY(PRCARE51);LS(DASH,2,TRFCD);CS(RESTRN01)",symbol,PRCARE,136,32172,,license_blocked_reference_only,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,exact_symbol_match,PRCARE51,PortrayalCatalog/Symbols/PRCARE51.svg,PrecautionaryArea,license_pending_reference,0,,,,,Use S-101/external art as reference only; generate owned art or clear license before packaging.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
475,PRDINS02,PRDARE_PRDINS02_1209,areas_patterns_lines,"mine, quarry",SY(PRDINS02),symbol,PRDARE,1209,31261,CATPRA10,license_blocked_reference_only,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,exact_symbol_match,PRDINS02,PortrayalCatalog/Symbols/PRDINS02.svg,,license_pending_reference,0,,,,,Use S-101/external art as reference only; generate owned art or clear license before packaging.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
476,PRICKE03,BCNLAT_PRICKE03_1750,buoy_beacon_marks,"withy, porthand, full-chart","SY(PRICKE03);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,BCNLAT,1750,30038,BCNSHP2; CATLAM1,manual_exception,not_approved,manual_exception,manual_exception,ecdis_summary,86,manual,missing_exact_chart1_asset_crosswalk,exact_symbol_match,PRICKE03,PortrayalCatalog/Symbols/PRICKE03.svg,LateralBeacon,license_pending_reference,0,,,,,"Record human/counsel/domain decision, then generate or explicitly exempt. Current reason: missing_exact_chart1_asset_crosswalk.",OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
477,PRICKE04,BCNLAT_PRICKE04_1751,buoy_beacon_marks,"withy, starboard hand, full-chart","SY(PRICKE04);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",symbol,BCNLAT,1751,30039,BCNSHP2; CATLAM2,manual_exception,not_approved,manual_exception,manual_exception,ecdis_summary,86,manual,missing_exact_chart1_asset_crosswalk,exact_symbol_match,PRICKE04,PortrayalCatalog/Symbols/PRICKE04.svg,LateralBeacon,license_pending_reference,0,,,,,"Record human/counsel/domain decision, then generate or explicitly exempt. Current reason: missing_exact_chart1_asset_crosswalk.",OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
478,PRTSUR01,DEPARE_PRTSUR01_39,wreck_rock_obstruction,incompletely surveyed area,"AC(NODTA);AP(PRTSUR01);LS(SOLD,2,CHGRD)",pattern,DEPARE,39,32075,DRVAL1?; DRVAL2?,generate_owned,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,feature_rule_candidate,,,DepthArea,not_found_by_exact_asset_id,0,,,,,Generate owned SVG from allowed Chart No.1/public-domain references plus local S-57/S-52 metadata.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
479,PSSARE01,RESARE_PSSARE01_165,areas_patterns_lines,,SY(PSSARE01);LC(ESSARE01),symbol,RESARE,165,32201,CATREA28,license_blocked_reference_only,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,exact_symbol_match,PSSARE01,PortrayalCatalog/Symbols/PSSARE01.svg,RestrictedArea,license_pending_reference,0,,,,,Use S-101/external art as reference only; generate owned art or clear license before packaging.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
480,QUAPOS01,COALNE_QUAPOS01_716,ugly_attribute_edges,position approximate,CS(QUAPOS01),conditional-procedure,COALNE,716,31792,,license_blocked_reference_only,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,exact_symbol_match,QUAPOS01,PortrayalCatalog/Symbols/QUAPOS01.svg,,license_pending_reference,0,,,,,Use S-101/external art as reference only; generate owned art or clear license before packaging.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
481,QUAPOS01;TX(OBJNAM,LNDARE_QUAPOS01;TX(OBJNAM_1134,areas_patterns_lines,,"SY(LNDARE01);CS(QUAPOS01;TX(OBJNAM,1,2,3,'15118',-1,-1,CHBLK,26))",conditional-procedure,LNDARE,1134,31186,,generate_owned,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,none,,,,not_found_by_exact_asset_id,0,,,,,Generate owned SVG from allowed Chart No.1/public-domain references plus local S-57/S-52 metadata.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
482,QUARRY01,$CSYMB_QUARRY01_1655,ugly_attribute_edges,quarry,SY(QUARRY01),symbol,$CSYMB,1655,31707,$SCODEQUARRY01,license_blocked_reference_only,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,exact_symbol_match,QUARRY01,PortrayalCatalog/Symbols/QUARRY01.svg,,license_pending_reference,0,,,,,Use S-101/external art as reference only; generate owned art or clear license before packaging.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
483,QUESMRK1,$AREAS_QUESMRK1_317,areas_patterns_lines,"object which is not sufficiently described to be symbolized, or for which no symbol exists in the symbol library","AP(QUESMRK1);LS(DASH,1,CHGRD)",pattern,$AREAS,317,32352,$SCODEQUESMRK1,license_blocked_reference_only,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,exact_symbol_match,QUESMRK1,PortrayalCatalog/Symbols/QUESMRK1.svg,,license_pending_reference,0,,,,,Use S-101/external art as reference only; generate owned art or clear license before packaging.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
484,RACNSP01,CBLOHD_RACNSP01_700,ugly_attribute_edges,symbol indicating this object is radar conspicuous,"LS(DASH,4,CHGRD);SY(RACNSP01);TE('clr %4.1lf','VERCLR',3,1,2,'15110',1,0,CHBLK,11)",symbol,CBLOHD,700,31776,CONRAD1; VERCLR,license_blocked_reference_only,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,exact_symbol_match,RACNSP01,PortrayalCatalog/Symbols/RACNSP01.svg,CableOverhead,license_pending_reference,0,,,,,Use S-101/external art as reference only; generate owned art or clear license before packaging.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
485,RADRFL03,RADRFL_RADRFL03_1221,ugly_attribute_edges,radar reflector,SY(RADRFL03),symbol,RADRFL,1221,31273,,license_blocked_reference_only,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,exact_symbol_match,RADRFL03,PortrayalCatalog/Symbols/RADRFL03.svg,,license_pending_reference,0,,,,,Use S-101/external art as reference only; generate owned art or clear license before packaging.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
486,RASCAN01,LNDMRK_RASCAN01_1167,ugly_attribute_edges,radar scanner,SY(RASCAN01),symbol,LNDMRK,1167,31219,CATLMK16,license_blocked_reference_only,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,exact_symbol_match,RASCAN01,PortrayalCatalog/Symbols/RASCAN01.svg,Landmark,license_pending_reference,0,,,,,Use S-101/external art as reference only; generate owned art or clear license before packaging.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
487,RASCAN11,LNDMRK_RASCAN11_1153,ugly_attribute_edges,conspicuous radar scanner,SY(RASCAN11),symbol,LNDMRK,1153,31205,CATLMK16; CONVIS1,license_blocked_reference_only,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,exact_symbol_match,RASCAN11,PortrayalCatalog/Symbols/RASCAN11.svg,Landmark,license_pending_reference,0,,,,,Use S-101/external art as reference only; generate owned art or clear license before packaging.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
488,RCKLDG01,SBDARE_RCKLDG01_172,areas_patterns_lines,rock or coral drying ledges,"AP(RCKLDG01);LS(DASH,1,CHGRD)",pattern,SBDARE,172,32207,WATLEV4; NATSUR11,generate_owned,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,feature_rule_candidate,,,SeabedArea,not_found_by_exact_asset_id,0,,,,,Generate owned SVG from allowed Chart No.1/public-domain references plus local S-57/S-52 metadata.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
489,RCLDEF01,RDOCAL_RCLDEF01_812,ugly_attribute_edges,radio calling-in point whose direction is not known,"LS(DASH,1,TRFCD);SY(RCLDEF01);TE('%s','OBJNAM',3,2,2,'15110',1,-1,CHBLK,21)",symbol,RDOCAL,812,31888,,license_blocked_reference_only,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,exact_symbol_match,RCLDEF01,PortrayalCatalog/Symbols/RCLDEF01.svg,,license_pending_reference,0,,,,,Use S-101/external art as reference only; generate owned art or clear license before packaging.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
490,RCRDEF01,RCRTCL_RCRDEF01_807,areas_patterns_lines,"regulated recommended route centreline, details not defined","LC(RCRDEF01);TE('%03.0lf deg','ORIENT',3,1,2,'15110',1,-1,CHBLK,11)",line-style,RCRTCL,807,31883,,generate_owned,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,feature_rule_candidate,,,RecommendedRouteCentreline,not_found_by_exact_asset_id,0,,,,,Generate owned SVG from allowed Chart No.1/public-domain references plus local S-57/S-52 metadata.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
491,RCRTCL11,RCRTCL_RCRTCL11_802,areas_patterns_lines,"regulated two-way recommended route centreline, not based on fixed marks","LC(RCRTCL11);TE('%03.0lf deg','ORIENT',3,1,2,'15110',1,-1,CHBLK,11)",line-style,RCRTCL,802,31878,CATTRK2; TRAFIC4,generate_owned,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,feature_rule_candidate,,,RecommendedRouteCentreline,not_found_by_exact_asset_id,0,,,,,Generate owned SVG from allowed Chart No.1/public-domain references plus local S-57/S-52 metadata.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
492,RCRTCL12,RCRTCL_RCRTCL12_799,areas_patterns_lines,"regulated one-way recommended route centreline, not based on fixed marks","LC(RCRTCL12);TE('%03.0lf deg','ORIENT',3,1,2,'15110',1,-1,CHBLK,11)",line-style,RCRTCL,799,31875,CATTRK2; TRAFIC1,generate_owned,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,feature_rule_candidate,,,RecommendedRouteCentreline,not_found_by_exact_asset_id,0,,,,,Generate owned SVG from allowed Chart No.1/public-domain references plus local S-57/S-52 metadata.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
493,RCRTCL13,RCRTCL_RCRTCL13_798,areas_patterns_lines,"regulated two-way recommended route centreline, based on fixed marks","LC(RCRTCL13);TE('%03.0lf deg','ORIENT',3,1,2,'15110',1,-1,CHBLK,11)",line-style,RCRTCL,798,31874,CATTRK1; TRAFIC4,generate_owned,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,feature_rule_candidate,,,RecommendedRouteCentreline,not_found_by_exact_asset_id,0,,,,,Generate owned SVG from allowed Chart No.1/public-domain references plus local S-57/S-52 metadata.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
494,RCRTCL14,RCRTCL_RCRTCL14_795,areas_patterns_lines,"regulated one-way recommended route centreline, based on fixed marks","LC(RCRTCL14);TE('%03.0lf deg','ORIENT',3,1,2,'15110',1,-1,CHBLK,11)",line-style,RCRTCL,795,31871,CATTRK1; TRAFIC1,generate_owned,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,feature_rule_candidate,,,RecommendedRouteCentreline,not_found_by_exact_asset_id,0,,,,,Generate owned SVG from allowed Chart No.1/public-domain references plus local S-57/S-52 metadata.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
495,RCTLPT52,RCTLPT_RCTLPT52_149,ugly_attribute_edges,"recommended traffic direction between parts of a traffic separation scheme, or for ships not needing a deep water route","SY(RCTLPT52,ORIENT)",symbol,RCTLPT,149,32185,ORIENT ,license_blocked_reference_only,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,exact_symbol_match,RCTLPT52,PortrayalCatalog/Symbols/RCTLPT52.svg,,license_pending_reference,0,,,,,Use S-101/external art as reference only; generate owned art or clear license before packaging.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
496,RDOCAL02,RDOCAL_RDOCAL02_808,ugly_attribute_edges,radio calling-in point for traffic in one direction only,"LS(DASH,1,TRFCD);SY(RDOCAL02,ORIENT);TE('%s','OBJNAM',3,1,2,'15110',1,-1,CHBLK,21);TE('ch %s','COMCHA',3,1,2,'15110',1,1,CHBLK,11)",symbol,RDOCAL,808,31884,TRAFIC1; ORIENT ,license_blocked_reference_only,not_approved,out_of_scope,not_in_forge14_scope,ecdis_summary,86,deferred,outside_forge12_scope,exact_symbol_match,RDOCAL02,PortrayalCatalog/Symbols/RDOCAL02.svg,,license_pending_reference,0,,,,,Use S-101/external art as reference only; generate owned art or clear license before packaging.,OpenCPN GPL rastersymbol sprites; Chart 1 Mappings cropped/extracted artwork without permission; S-101 SVG bodies unless license/permission is cleared for canonical use
