symbol_name,prefix,symbol_id,reference_number,pdf_page,section,symbol_explanation,lookup_tables_affected,called_by_csp,pivot_column,pivot_row,bbox_width,bbox_height,symbol_colours,pattern_type,pattern_spacing,minimum_distance,maximum_distance,comments,s57_tokens,int1_refs,parse_warnings
AP(DRGARE01),AP,DRGARE01,452,547,area_patterns,dredged area,N/A,CSP DEPARE03,0.0,2.0,2.0,2.0,CHGRD,Linear,Constant,1.5,1.5,"Point diameter 0.3 mm;; In order to avoid clutter which make other information difficult to read, the; dot of this pattern should not be larger than 0.3 mm.",DRGARE,I 20-23; I 21,
AP(FOULAR01),AP,FOULAR01,453,548,area_patterns,"foul area, not safe for navigation",area symbols with plain boundaries; area symbols with symbolized boundaries,CSP OBSTRN07 Continuation C,-1.83,-1.22,5.7,6.84,CHGRD,Linear,Constant,1.5,1.5,Line weight 0.3 mm,OBSTRN,K 1; K 40,
AP(FSHFAC03),AP,FSHFAC03,454,549,area_patterns,pattern of symbols for an area with fishing stakes,area symbols with plain boundaries,,15.08,-0.05,6.04,1.51,CHGRD,Staggered,Constant,20.0,20.0,Line weight 0.3 mm,FSHFAC,K 44.1,
AP(FSHFAC04),AP,FSHFAC04,455,550,area_patterns,"pattern of symbols for an area with fish traps, fish weirs, tunny nets",area symbols with plain boundaries,,12.61,-2.27,5.11,4.38,CHGRD,Staggered,Constant,20.0,20.0,Line weight 0.3 mm,FSHFAC,K 44.2; K 45,
AP(FSHHAV02),AP,FSHHAV02,456,551,area_patterns,pattern of symbols for a fish haven,area symbols with plain boundaries,,14.9,1.35,7.9,3.2,CHGRD,Staggered,Constant,20.0,20.0,Line weight 0.3 mm,FSHFAC,,
AP(ICEARE04),AP,ICEARE04,457,552,area_patterns,"continuous pattern for an ice area (glacier, etc.)",area symbols with plain boundaries; area symbols with symbolized boundaries,,-1.31,14.35,14.34,13.31,CHGRD,Linear,Constant,0.0,0.0,Line weight 0.3 mm; seven short lines in given bounding box should cause uniform pattern on; covered object,ICEARE,C 25; N 60.1,
AP(MARCUL02),AP,MARCUL02,458,553,area_patterns,pattern of symbols for a marine farm,area symbols with plain boundaries; area symbols with symbolized boundaries,,19.93,-1.99,7.05,4.03,CHGRD,Staggered,Constant,20.0,20.0,Line weight 0.3 mm,MARCUL,K 47; K 48.1; K 48.2,
AP(MARSHES1),AP,MARSHES1,459,554,area_patterns,pattern of symbols for a marsh,area symbols with plain boundaries; area symbols with symbolized boundaries,,2.0,5.17,4.0,3.93,CHBRN,Staggered,Constant,15.0,15.0,Line weight 0.6 mm,LNDRGN,C 33,
AP(NODATA03),AP,NODATA03,460,555,area_patterns,area of no chart data,area symbols with plain boundaries; area symbols with symbolized boundaries,,6.0,3.95,6.02,3.96,CHGRD,Staggered,Constant,1.0,1.0,Line weight 0.6 mm,M_QUAL; UNSARE,I 25,
AP(OVERSC01),AP,OVERSC01,461,556,area_patterns,over scale part of a display containing data from more than one navigation purpose,area symbols with plain boundaries; area symbols with symbolized boundaries,,8.0,4.0,9.0,4.0,CHGRD,Linear,Constant,0.0,0.0,Line weight 0.3 mm,M_CSCL,,
AP(PRTSUR01),AP,PRTSUR01,462,557,area_patterns,incompletely surveyed area,area symbols with plain boundaries; area symbols with symbolized boundaries,,-1.01,-1.01,2.01,0.0,CHGRD,Staggered,Constant,10.0,10.0,Line weight 0.6 mm,DEPARE,,
AP(QUESMRK1),AP,QUESMRK1,463,558,area_patterns,"pattern of symbols for an area which is not sufficiently described to be symbolized, or for which no symbol exists in the symbol library",default pattern for first line of earlier area symbols,CSP TOPMAR01,1.08,2.74,2.2,4.43,CHMGD,Staggered,Constant,20.0,20.0,Line weight (question mark) 0.3 mm;; Line weight (question mark dot) 0.6 mm,,,
AP(RCKLDG01),AP,RCKLDG01,464,559,area_patterns,rock or coral drying ledges,area symbols with plain boundaries; area symbols with symbolized boundaries,,-0.06,13.38,15.41,13.32,LANDF,Linear,Constant,0.0,0.0,Line weight 0.3 mm; The seven “v” symbols in the box illustrated should form a continuous; uniform pattern over the area of the object being symbolized.,SBDARE,J 9; J 22,
AP(SNDWAV01),AP,SNDWAV01,465,560,area_patterns,pattern of symbols for sand waves,area symbols with plain boundaries; area symbols with symbolized boundaries,,-0.08,1.83,11.79,1.79,CHGRD,Staggered,Constant,20.0,20.0,Line weight 0.3 mm,SNDWAV,J 14,
AP(TSSJCT02),AP,TSSJCT02,466,561,area_patterns,precautionary area or a traffic separation scheme crossing or roundabout,area symbols with plain boundaries; area symbols with symbolized boundaries,,0.0,5.0,5.0,5.0,TRFCF,Linear,Constant,0.0,0.0,Line weight 0.3 mm,PRCARE; TSSCRS; TSSLPT; TSSRON,M 16; M 23; M 10; M 21,
AP(VEGATN03),AP,VEGATN03,467,562,area_patterns,pattern of symbols for wooded areas,area symbols with plain boundaries; area symbols with symbolized boundaries,,1.75,3.98,3.62,3.99,LANDF,Staggered,Constant,10.0,10.0,Line weight 0.3 mm,VEGATN,C 14; C 30; G 37-39; C 31.4,
AP(VEGATN04),AP,VEGATN04,468,563,area_patterns,pattern of symbols for mangroves,area symbols with plain boundaries; area symbols with symbolized boundaries,,2.0,3.0,4.0,3.0,LANDF,Staggered,Constant,10.0,10.0,Line weight 0.3 mm,VEGATN,C 32,
